STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag)
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE24,Prov. Vlaams-Brabant,2015,,87.58,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE24,Prov. Vlaams-Brabant,2016,,87.32,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE24,Prov. Vlaams-Brabant,2017,,88.51,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE24,Prov. Vlaams-Brabant,2018,,89.99,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE24,Prov. Vlaams-Brabant,2019,,93.53,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE24,Prov. Vlaams-Brabant,2020,,94.21,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE24,Prov. Vlaams-Brabant,2021,,96.83,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE24,Prov. Vlaams-Brabant,2022,,94.48,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE25,Prov. West-Vlaanderen,2011,,76.43,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE25,Prov. West-Vlaanderen,2012,,76.50,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE25,Prov. West-Vlaanderen,2013,,78.28,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE25,Prov. West-Vlaanderen,2014,,83.18,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE25,Prov. West-Vlaanderen,2015,,81.67,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE25,Prov. West-Vlaanderen,2016,,83.47,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE25,Prov. West-Vlaanderen,2017,,87.80,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE25,Prov. West-Vlaanderen,2018,,88.00,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE25,Prov. West-Vlaanderen,2019,,90.49,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE25,Prov. West-Vlaanderen,2020,,90.63,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE25,Prov. West-Vlaanderen,2021,,93.95,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE25,Prov. West-Vlaanderen,2022,,94.54,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE31,Prov. Brabant wallon,2011,,82.94,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE31,Prov. Brabant wallon,2012,,87.58,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE31,Prov. Brabant wallon,2013,,83.83,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE31,Prov. Brabant wallon,2014,,86.98,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE31,Prov. Brabant wallon,2015,,84.70,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE31,Prov. Brabant wallon,2016,,88.10,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE31,Prov. Brabant wallon,2017,,88.68,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE31,Prov. Brabant wallon,2018,,88.92,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE31,Prov. Brabant wallon,2019,,90.96,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE31,Prov. Brabant wallon,2020,,95.91,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE31,Prov. Brabant wallon,2021,,95.53,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE31,Prov. Brabant wallon,2022,,97.68,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE32,Prov. Hainaut,2011,,74.18,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE32,Prov. Hainaut,2012,,67.25,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE32,Prov. Hainaut,2013,,72.14,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE32,Prov. Hainaut,2014,,74.46,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE32,Prov. Hainaut,2015,,77.01,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE32,Prov. Hainaut,2016,,75.42,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE32,Prov. Hainaut,2017,,78.94,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE32,Prov. Hainaut,2018,,82.15,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE32,Prov. Hainaut,2019,,83.46,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE32,Prov. Hainaut,2020,,87.10,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE32,Prov. Hainaut,2021,,88.20,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE32,Prov. Hainaut,2022,,91.74,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE33,Prov. Liège,2011,,66.52,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE33,Prov. Liège,2012,,72.10,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE33,Prov. Liège,2013,,76.93,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE33,Prov. Liège,2014,,77.39,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE33,Prov. Liège,2015,,77.91,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE33,Prov. Liège,2016,,83.60,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE33,Prov. Liège,2017,,84.57,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE33,Prov. Liège,2018,,85.59,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE33,Prov. Liège,2019,,88.66,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE33,Prov. Liège,2020,,92.01,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE33,Prov. Liège,2021,,91.67,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE33,Prov. Liège,2022,,92.91,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE34,Prov. Luxembourg (BE),2011,,73.51,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE34,Prov. Luxembourg (BE),2012,,75.79,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE34,Prov. Luxembourg (BE),2013,,76.42,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE34,Prov. Luxembourg (BE),2014,,81.24,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE34,Prov. Luxembourg (BE),2015,,81.61,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE34,Prov. Luxembourg (BE),2016,,88.39,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE34,Prov. Luxembourg (BE),2017,,84.54,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE34,Prov. Luxembourg (BE),2018,,86.15,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE34,Prov. Luxembourg (BE),2019,,89.98,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE34,Prov. Luxembourg (BE),2020,,86.66,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE34,Prov. Luxembourg (BE),2021,,89.25,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE34,Prov. Luxembourg (BE),2022,,90.48,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE35,Prov. Namur,2011,,79.48,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE35,Prov. Namur,2012,,75.64,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE35,Prov. Namur,2013,,78.82,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE35,Prov. Namur,2014,,81.59,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE35,Prov. Namur,2015,,78.19,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE35,Prov. Namur,2016,,79.18,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE35,Prov. Namur,2017,,82.72,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE35,Prov. Namur,2018,,80.94,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE35,Prov. Namur,2019,,85.27,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE35,Prov. Namur,2020,,85.61,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE35,Prov. Namur,2021,,86.22,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BE35,Prov. Namur,2022,,90.58,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG31,Severozapaden,2011,,34.70,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG31,Severozapaden,2012,,38.23,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG31,Severozapaden,2013,,42.81,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG31,Severozapaden,2014,,44.88,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG31,Severozapaden,2015,,44.86,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG31,Severozapaden,2016,,58.56,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG31,Severozapaden,2017,,57.77,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG31,Severozapaden,2018,,65.22,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG31,Severozapaden,2019,,70.80,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG31,Severozapaden,2020,,66.15,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG31,Severozapaden,2021,,73.50,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG31,Severozapaden,2022,,83.07,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG32,Severen tsentralen,2011,,42.66,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG32,Severen tsentralen,2012,,47.53,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG32,Severen tsentralen,2013,,49.57,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG32,Severen tsentralen,2014,,58.45,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG32,Severen tsentralen,2015,,58.21,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG32,Severen tsentralen,2016,,61.53,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG32,Severen tsentralen,2017,,67.77,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG32,Severen tsentralen,2018,,68.53,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG32,Severen tsentralen,2019,,73.17,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG32,Severen tsentralen,2020,,74.76,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG32,Severen tsentralen,2021,,82.67,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG32,Severen tsentralen,2022,,85.63,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG33,Severoiztochen,2011,,36.27,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG33,Severoiztochen,2012,,47.89,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG33,Severoiztochen,2013,,51.54,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG33,Severoiztochen,2014,,56.16,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG33,Severoiztochen,2015,,56.48,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG33,Severoiztochen,2016,,67.34,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG33,Severoiztochen,2017,,68.69,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG33,Severoiztochen,2018,,73.89,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,BG33,Severoiztochen,2019,,74.02,,,
