STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,inet_spd,Internet speed,terrtypo,Territorial typology,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag)
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,AT,Austria,2015,,42.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,AT,Austria,2016,,49.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,AT,Austria,2017,,56.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,AT,Austria,2018,,57.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,AT,Austria,2019,,65.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,AT,Austria,2020,,72.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,AT,Austria,2021,,82.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,AT,Austria,2022,,85.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BE,Belgium,2013,,91.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BE,Belgium,2014,,92.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BE,Belgium,2015,,93.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BE,Belgium,2016,,93.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BE,Belgium,2017,,94.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BE,Belgium,2018,,95.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BE,Belgium,2019,,96.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BE,Belgium,2020,,96.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BE,Belgium,2021,,97.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BE,Belgium,2022,,96.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BG,Bulgaria,2013,,2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BG,Bulgaria,2014,,15.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BG,Bulgaria,2015,,15.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BG,Bulgaria,2016,,18.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BG,Bulgaria,2017,,30.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BG,Bulgaria,2018,,49,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BG,Bulgaria,2019,,68,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BG,Bulgaria,2020,,80.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BG,Bulgaria,2021,,89.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,BG,Bulgaria,2022,,91.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CH,Switzerland,2013,,97.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CH,Switzerland,2014,,98.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CH,Switzerland,2015,,98.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CH,Switzerland,2016,,98.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CH,Switzerland,2017,,98.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CH,Switzerland,2018,,98.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CH,Switzerland,2019,,98.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CH,Switzerland,2020,,98.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CH,Switzerland,2021,,98.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CH,Switzerland,2022,,98.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CY,Cyprus,2013,,43.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CY,Cyprus,2014,,44.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CY,Cyprus,2015,,44.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CY,Cyprus,2016,,44.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CY,Cyprus,2017,,45,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CY,Cyprus,2018,,62.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CY,Cyprus,2019,,71,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CY,Cyprus,2020,,78.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CY,Cyprus,2021,,82.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CY,Cyprus,2022,,93.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CZ,Czechia,2013,,38.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CZ,Czechia,2014,,39.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CZ,Czechia,2015,,43.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CZ,Czechia,2016,,44.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CZ,Czechia,2017,,55.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CZ,Czechia,2018,,58.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CZ,Czechia,2019,,75,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CZ,Czechia,2020,,86.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CZ,Czechia,2021,,89.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,CZ,Czechia,2022,,90.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DE,Germany,2013,,56.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DE,Germany,2014,,62.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DE,Germany,2015,,63.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DE,Germany,2016,,64.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DE,Germany,2017,,65.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DE,Germany,2018,,66.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DE,Germany,2019,,81.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DE,Germany,2020,,85.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DE,Germany,2021,,89.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DE,Germany,2022,,91,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2013,,46.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2014,,85,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2015,,87,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2016,,88.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2017,,91.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2018,,92.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2019,,94.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2020,,95.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2021,,96.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2022,,97.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2013,,51.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2014,,54.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2015,,58.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2016,,58.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2017,,61.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2018,,68.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2019,,74.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2020,,81.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2021,,83.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2022,,85.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EL,Greece,2013,,0.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EL,Greece,2014,,0.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EL,Greece,2015,,0.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EL,Greece,2016,,0.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EL,Greece,2017,,0.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EL,Greece,2018,,0.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EL,Greece,2019,,41.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EL,Greece,2020,,48.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EL,Greece,2021,,54.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,EL,Greece,2022,,63.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,ES,Spain,2013,,60.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,ES,Spain,2014,,70.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,ES,Spain,2015,,74.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,ES,Spain,2016,,79.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,ES,Spain,2017,,83.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,ES,Spain,2018,,87.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,ES,Spain,2019,,89,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT100,More than 100 megabits per second (Mbps),TOTAL,Total,ES,Spain,2020,,91.7,,,
